Date,Macro_10Y_Yield,Macro_Low_Rate_Regime,Macro_High_Rate_Regime,Macro_Normal_Rate_Regime,Macro_Rate_Change_3m,Macro_Rate_Change_6m,Macro_Rate_Change_1y,Macro_Tightening_Cycle,Macro_Easing_Cycle,Macro_Rate_Volatility,Macro_Market_Trend_Strength,Macro_Above_MA50,Macro_Above_MA200,Macro_Growth_Momentum_3m,Macro_Growth_Momentum_6m,Macro_Growth_Momentum_1y,Macro_Recession_Signal,Macro_Recovery_Signal,Macro_Inflation_Proxy,Macro_Low_Inflation,Macro_Target_Inflation,Macro_High_Inflation,Macro_Inflation_Acceleration,Macro_Inflation_Uncertainty,Macro_Expansion,Macro_Peak,Macro_Contraction,Macro_Trough,Macro_Cycle_Position,Macro_Financial_Conditions_Tight,Macro_Financial_Conditions_Loose,Macro_Financial_Stress,Macro_Policy_Error_Risk,Macro_Complacency
2022-08-26,3.0350000858306885,0,0,1,0.27900004386901855,1.0490001440048218,1.6930000782012942,1,0,0.08122240344990038,0,1,0,0.0,-0.07410623059144772,-0.09176267492249224,0,0,3.0350000858306885,0,0,1,0.27900004386901855,0.08122240344990038,0,0,1,0,0.6583787040840079,1,0,0,1,0
2022-08-29,3.109999895095825,0,0,1,0.36699986457824707,1.2709999084472652,1.7979998588562012,1,0,0.0817252608767685,0,1,0,-0.030414691002730865,-0.07786913317861721,-0.10576345389714048,0,0,3.109999895095825,0,0,1,0.36699986457824707,0.0817252608767685,0,0,1,0,0.6553426156144819,1,0,0,1,0
2022-08-30,3.109999895095825,0,0,1,0.2659997940063481,1.4029998779296875,1.8249999284744263,1,0,0.0815509356735774,0,0,0,-0.03564769205868956,-0.07388720107795932,-0.11945253127591116,0,0,3.109999895095825,0,0,1,0.2659997940063481,0.0815509356735774,0,0,1,0,0.6393668821765806,1,0,0,1,0
2022-08-31,3.132999897003174,0,0,1,0.20199990272521973,1.2679998874664307,1.8289998769760132,1,0,0.08094677790985609,0,0,0,-0.03518153224187104,-0.09753595776086876,-0.12485606605464794,0,0,3.132999897003174,0,0,1,0.20199990272521973,0.08094677790985609,0,0,1,0,0.6308041023165438,1,0,0,1,0
2022-09-01,3.265000104904175,0,0,1,0.35199999809265137,1.4210001230239868,1.9630000591278076,1,0,0.08217159526019778,0,0,0,-0.05024078316383751,-0.0901746087945623,-0.1225763077944384,0,0,3.265000104904175,0,0,1,0.35199999809265137,0.08217159526019778,0,0,1,0,0.6479026130890917,1,0,0,1,0
2022-09-02,3.193000078201294,0,0,1,0.23600006103515625,1.4690001010894775,1.8990000486373901,1,0,0.08247193981379627,0,0,0,-0.04457548090235508,-0.09239424752461756,-0.134491078529279,0,0,3.193000078201294,0,0,1,0.23600006103515625,0.08247193981379627,0,0,1,0,0.627011737327507,1,0,0,1,0
2022-09-06,3.3399999141693115,0,0,1,0.3019998073577881,1.58899986743927,2.0179998874664307,1,0,0.08453938872085551,0,0,0,-0.05106971597880017,-0.06835463226474159,-0.1375474058744386,0,0,3.3399999141693115,0,0,1,0.3019998073577881,0.08453938872085551,0,0,1,0,0.6348749784224985,1,0,0,1,0
2022-09-07,3.265000104904175,0,0,1,0.2930002212524414,1.3930001258850098,1.8950001001358032,1,0,0.08397041546362928,0,0,0,-0.043200057432418504,-0.044372375304992495,-0.1189031003672506,0,0,3.265000104904175,0,0,1,0.2930002212524414,0.08397041546362928,0,0,0,0,0.6572951219509835,1,0,0,1,0
2022-09-08,3.2920000553131104,0,0,1,0.2630000114440918,1.3440001010894775,1.9580000638961792,1,0,0.07948419969364687,0,0,0,-0.026360576590905516,-0.06324138075314101,-0.11206227045067219,0,0,3.2920000553131104,0,0,1,0.2630000114440918,0.07948419969364687,0,0,1,0,0.6709421515492686,1,0,0,1,0
2022-09-09,3.321000099182129,0,0,1,0.27700018882751465,1.3100001811981201,2.0220000743865967,1,0,0.07806476963077251,0,1,0,0.012853735628557406,-0.044373423886696184,-0.09439174093677638,0,1,3.321000099182129,0,0,1,0.27700018882751465,0.07806476963077251,0,0,0,0,0.6987792848369232,1,0,0,1,0
2022-09-12,3.361999988555908,0,0,1,0.20600008964538574,1.3580000400543213,2.021000027656555,1,0,0.07744966844630327,0,1,0,0.05430993866264089,-0.02166307030935466,-0.07738416179906837,0,1,3.361999988555908,0,0,1,0.20600008964538574,0.07744966844630327,0,0,0,0,0.7203484409634447,1,0,0,1,0
2022-09-13,3.421999931335449,0,0,1,0.0559999942779541,1.2819998264312744,2.097999930381775,1,0,0.07697262703192236,0,0,0,0.048266682942708306,-0.05731413404432706,-0.11975453911232514,0,0,3.421999931335449,0,0,1,0.0559999942779541,0.07697262703192236,0,0,1,0,0.6568561909885451,1,0,1,1,0
2022-09-14,3.4119999408721924,0,0,1,-0.0710000991821289,1.251999855041504,2.134999990463257,1,0,0.07644206356792149,0,0,0,0.05544711064558805,-0.07407843426217986,-0.11160142698891062,0,0,3.4119999408721924,0,0,1,-0.0710000991821289,0.07644206356792149,0,0,1,0,0.663060832249087,1,0,1,1,0
2022-09-15,3.4590001106262207,0,0,1,0.06400012969970703,1.2710001468658447,2.15500009059906,1,0,0.07618651754078898,0,0,0,0.02879742235924354,-0.10444883272118832,-0.12896313551826866,1,0,3.4590001106262207,0,0,1,0.06400012969970703,0.07618651754078898,0,0,1,0,0.6507703411901629,1,0,1,1,0
2022-09-16,3.447999954223633,0,0,1,0.14100003242492676,1.25600004196167,2.1169999837875366,1,0,0.0735011517022161,0,0,0,0.051575082440743714,-0.1258530592510253,-0.13777761034751768,1,0,3.447999954223633,0,0,1,0.14100003242492676,0.0735011517022161,0,0,1,0,0.6332245154245759,1,0,1,1,0
2022-09-19,3.490000009536743,0,0,1,0.25099992752075195,1.3420000076293945,2.1200000047683716,1,0,0.0726281189997757,0,0,0,0.062018267506360525,-0.12591110097184322,-0.11973268426439931,1,0,3.490000009536743,0,0,1,0.25099992752075195,0.0726281189997757,0,0,1,0,0.6495664557775538,1,0,1,1,0
2022-09-20,3.571000099182129,0,0,1,0.26400017738342285,1.25600004196167,2.26200008392334,1,0,0.07297324765135833,0,0,0,0.02404881445472329,-0.13569165895469315,-0.11508158516189315,1,0,3.571000099182129,0,0,1,0.26400017738342285,0.07297324765135833,0,0,1,0,0.6401101468505555,1,0,0,1,0
2022-09-21,3.509999990463257,0,0,1,0.3540000915527344,1.1370000839233398,2.1859999895095825,1,0,0.0730441718697025,0,0,0,0.008013034222659643,-0.16059072105152228,-0.1296957996473831,1,0,3.509999990463257,0,0,1,0.3540000915527344,0.0730441718697025,0,0,1,0,0.610030942794201,1,0,1,1,0
2022-09-22,3.7079999446868896,0,0,1,0.6399998664855957,1.3869998455047607,2.371999979019165,1,0,0.07716543901529986,0,0,0,-0.010157108296800166,-0.15678230844099195,-0.1453432290227712,1,0,3.7079999446868896,0,0,1,0.6399998664855957,0.07716543901529986,0,0,1,0,0.6155338697081427,1,0,1,1,0
2022-09-23,3.697000026702881,0,0,1,0.5720000267028809,1.3559999465942383,2.287000060081482,1,0,0.07555305159770695,0,0,0,-0.056731888656211704,-0.18322266824264144,-0.16975039873649322,1,0,3.697000026702881,0,0,1,0.5720000267028809,0.07555305159770695,0,0,1,0,0.5916524038236259,1,0,0,1,0
2022-09-26,3.878000020980835,0,0,1,0.6840000152587891,1.3859999179840088,2.4179999828338623,1,0,0.07672393860694907,0,0,0,-0.06248230527834975,-0.1952329505979138,-0.17931563931166705,1,0,3.878000020980835,0,0,1,0.6840000152587891,0.07672393860694907,0,0,1,0,0.5941775093977539,1,0,0,1,0
2022-09-27,3.96399998664856,0,0,1,0.7579998970031743,1.4869999885559082,2.4800000190734868,1,0,0.07616155794580935,0,0,0,-0.04536973411424339,-0.20295671960704342,-0.17906200782271453,1,0,3.96399998664856,0,0,1,0.7579998970031743,0.07616155794580935,0,0,1,0,0.5994244045127719,1,0,0,1,0
2022-09-28,3.704999923706055,0,0,1,0.6119999885559086,1.304999828338623,2.170999884605408,1,0,0.08323904629617691,0,0,0,-0.025792705613528533,-0.19720505128579813,-0.14569307909148355,1,0,3.704999923706055,0,0,1,0.6119999885559086,0.08323904629617691,0,0,1,0,0.6078325980442223,1,0,0,1,0
2022-09-29,3.746999979019165,0,0,1,0.7750000953674316,1.3889999389648438,2.205999970436096,1,0,0.08249614720924278,0,0,0,-0.03832999723016073,-0.20909091151020298,-0.16494418609421246,1,0,3.746999979019165,0,0,1,0.7750000953674316,0.08249614720924278,0,0,1,0,0.5824843028312561,1,0,0,1,0
2022-09-30,3.803999900817871,0,0,1,0.9149999618530269,1.476999998092651,2.2749998569488525,1,0,0.08200739989201312,0,0,0,-0.06310984727442259,-0.2091489215059591,-0.1676842510983455,1,0,3.803999900817871,0,0,1,0.9149999618530269,0.08200739989201312,0,0,1,0,0.5668018017086308,1,0,0,1,0
2022-10-03,3.651000022888184,0,0,1,0.842000007629395,1.273999929428101,2.172000050544739,1,0,0.08407685506745224,0,0,0,-0.040187471062190894,-0.1905635112543841,-0.15574338246993358,1,0,3.651000022888184,0,0,1,0.842000007629395,0.08407685506745224,0,0,1,0,0.593249248021009,1,0,1,1,0
2022-10-04,3.617000102996826,0,0,1,0.7039999961853027,1.2050001621246338,2.136000156402588,1,0,0.08281411661847438,0,0,0,-0.013776904838348036,-0.1725700277557649,-0.11821111351279923,1,0,3.617000102996826,0,0,1,0.7039999961853027,0.08281411661847438,0,0,1,0,0.6371055553873983,1,0,1,1,0
2022-10-05,3.759000062942505,0,0,1,0.751000165939331,1.2030000686645508,2.2300000190734863,1,0,0.08432638395921249,0,0,0,-0.030592031145362797,-0.1639358859533142,-0.12932350260054715,1,0,3.759000062942505,0,0,1,0.751000165939331,0.08432638395921249,0,0,1,0,0.6469220285041488,1,0,1,1,0
2022-10-06,3.825999975204468,0,0,1,0.7249999046325688,1.2170000076293954,2.3019999265670785,1,0,0.08413504987416594,0,0,0,-0.03980240483249786,-0.16420312328816167,-0.14187165453062522,1,0,3.825999975204468,0,0,1,0.7249999046325688,0.08413504987416594,0,0,1,0,0.6384790148130719,1,0,1,1,0
2022-10-07,3.882999897003174,0,0,1,0.8919999599456787,1.2309999465942383,2.3119999170303345,1,0,0.08414333356078157,0,0,0,-0.05579991626986458,-0.19159030811690614,-0.1729585430260211,1,0,3.882999897003174,0,0,1,0.8919999599456787,0.08414333356078157,0,0,1,0,0.6035029866112314,1,0,1,1,0
2022-10-10,3.888000011444092,0,0,1,0.9300000667572021,1.1749999523162837,2.2829999923706055,1,0,0.08394446152931775,0,0,0,-0.05464379983808043,-0.19561189730733197,-0.17777371521033614,1,0,3.888000011444092,0,0,1,0.9300000667572021,0.08394446152931775,0,0,1,0,0.5947258218916928,1,0,1,1,0
2022-10-11,3.938999891281128,0,0,1,1.0349998474121094,1.1589999198913574,2.3249999284744263,1,0,0.08404767887697044,0,0,0,-0.055671401645675966,-0.18680673914568124,-0.17702273292426074,1,0,3.938999891281128,0,0,1,1.0349998474121094,0.08404767887697044,0,0,1,0,0.591806201379826,1,0,0,1,0
2022-10-12,3.901999950408936,0,0,1,0.9419999122619633,1.1770000457763676,2.3219999074935918,1,0,0.08413507291945924,0,0,0,-0.05649494825917545,-0.18647472995714298,-0.1777132014813294,1,0,3.901999950408936,0,0,1,0.9419999122619633,0.08413507291945924,0,0,1,0,0.5860719638985266,1,0,0,1,0
2022-10-13,3.95199990272522,0,0,1,1.021999835968018,1.2649998664855961,2.402999877929688,1,0,0.08425802442842914,0,0,0,-0.04974944413364879,-0.17446030264108436,-0.1590376226386886,1,0,3.95199990272522,0,0,1,1.021999835968018,0.08425802442842914,0,0,1,0,0.6298681687405648,1,0,1,1,0
2022-10-14,4.010000228881836,0,1,0,1.0500001907348633,1.1820001602172852,2.491000175476074,1,0,0.08235630666787043,0,0,0,-0.0636732728026107,-0.18310149180548074,-0.191796599134887,1,0,4.010000228881836,0,0,1,1.0500001907348633,0.08235630666787043,0,0,1,0,0.6033355552177745,1,0,1,1,0
2022-10-17,4.014999866485596,0,1,0,0.995999813079834,1.1529998779296875,2.438999891281128,1,0,0.08014147413153483,0,0,0,-0.0648787376098916,-0.16245403497540056,-0.17729380460372102,1,0,4.014999866485596,0,0,1,0.995999813079834,0.08014147413153483,0,0,1,0,0.642590874183,1,0,1,1,0
2022-10-18,3.997999906539917,0,0,1,0.9619998931884766,1.0849997997283936,2.413999915122986,1,0,0.08025654792178843,0,0,0,-0.059882931298611664,-0.16607496459422022,-0.17008429782273515,1,0,3.997999906539917,0,0,1,0.9619998931884766,0.08025654792178843,0,0,1,0,0.6603717641024615,1,0,1,1,0
2022-10-19,4.126999855041504,0,1,0,1.2169997692108154,1.2869999408721924,2.491999864578247,1,0,0.08117558762788425,0,0,0,-0.07595478295818403,-0.17137009043966211,-0.1822741256399928,1,0,4.126999855041504,0,0,1,1.2169997692108154,0.08117558762788425,0,0,1,0,0.6624941729786628,1,0,1,1,0
2022-10-20,4.22599983215332,0,1,0,1.4429998397827153,1.30899977684021,2.589999794960022,1,0,0.08115654330764101,0,0,0,-0.07512210623120463,-0.16584484842573854,-0.19230344001185595,1,0,4.22599983215332,0,0,1,1.4429998397827153,0.08115654330764101,0,0,1,0,0.6602896332797977,1,0,1,1,0
2022-10-21,4.2129998207092285,0,1,0,1.3929998874664307,1.306999921798706,2.536999821662903,1,0,0.0806688871653968,0,0,0,-0.05379578427404719,-0.12146746540716835,-0.17482746187792064,1,0,4.2129998207092285,0,0,1,1.3929998874664307,0.0806688871653968,0,0,1,0,0.6967688027020749,1,0,1,1,0
2022-10-24,4.234000205993652,0,1,0,1.44700026512146,1.4080002307891841,2.579000234603882,1,0,0.08022602430985494,0,0,0,-0.030750387783787914,-0.11584330241337482,-0.1638638788844381,1,0,4.234000205993652,0,0,1,1.44700026512146,0.08022602430985494,0,0,1,0,0.7186793112059433,1,0,1,1,0
2022-10-25,4.107999801635742,0,1,0,1.3739998340606694,1.3359997272491455,2.4729998111724854,1,0,0.08223136076153702,0,0,0,-0.04019547868970741,-0.07493389141653706,-0.1550433020697023,0,0,4.107999801635742,0,0,1,1.3739998340606694,0.08223136076153702,0,0,1,0,0.7341864600115837,1,0,1,1,0
2022-10-26,4.014999866485596,0,1,0,1.3339998722076416,1.1969997882843018,2.3959999084472656,1,0,0.08233155285353239,0,0,0,-0.059226285804813594,-0.08447767854889998,-0.16216335605553,0,0,4.014999866485596,0,0,1,1.3339998722076416,0.08233155285353239,0,0,1,0,0.716264667957706,1,0,1,1,0
2022-10-27,3.937000036239624,0,0,1,1.2950000762939453,1.0740001201629639,2.4079999923706055,1,0,0.0833061341190112,0,0,0,-0.07769601205562515,-0.11180193741431843,-0.16292900175640457,1,0,3.937000036239624,0,0,1,1.2950000762939453,0.0833061341190112,0,0,1,0,0.7031794163950769,1,0,1,1,0
2022-10-28,4.010000228881836,0,1,0,1.4040002822875977,1.123000144958496,2.4420002698898315,1,0,0.0826984122327747,0,1,0,-0.05294934046234834,-0.05577672569497116,-0.15120443620852797,0,0,4.010000228881836,0,0,1,1.4040002822875977,0.0826984122327747,0,0,1,0,0.7475194125347586,1,0,1,1,0
2022-10-31,4.077000141143799,0,1,0,1.3360002040863037,1.0810000896453857,2.5200001001358032,1,0,0.08080653989592329,0,1,0,-0.05354606242769033,-0.06820599011271133,-0.15904193477391804,0,0,4.077000141143799,0,0,1,1.3360002040863037,0.08080653989592329,0,0,1,0,0.7431881767223982,1,0,1,1,0
2022-11-01,4.052000045776367,0,1,0,1.3040001392364502,1.0920000076293945,2.4769999980926514,1,0,0.08005811749649507,0,1,0,-0.07221624396625281,-0.0765166806655555,-0.1641596776987183,0,0,4.052000045776367,0,0,1,1.3040001392364502,0.08005811749649507,0,0,1,0,0.7357648284696343,1,0,0,1,0
2022-11-02,4.059000015258789,0,1,0,1.3829998970031738,1.1419999599456787,2.509999990463257,1,0,0.08006733568684149,0,0,0,-0.09488861345922639,-0.12629935848075857,-0.18841740621196246,1,0,4.059000015258789,0,0,1,1.3829998970031738,0.08006733568684149,0,0,1,0,0.6986000640495538,1,0,1,1,0
2022-11-03,4.124000072479248,0,1,0,1.2840001583099365,1.058000087738037,2.5450000762939453,1,0,0.0801530943182178,0,0,0,-0.1026918309181365,-0.10342908108910165,-0.2016482854383832,1,0,4.124000072479248,0,0,1,1.2840001583099365,0.0801530943182178,0,0,1,0,0.6897858762660962,1,0,0,1,0
2022-11-04,4.156000137329102,0,1,0,1.3910000324249268,1.0330002307891846,2.6320000886917114,1,0,0.07947997598665431,0,0,0,-0.08871881885095056,-0.08506342817592882,-0.19395600190252005,0,0,4.156000137329102,0,0,1,1.3910000324249268,0.07947997598665431,0,0,1,0,0.7155489222705227,1,0,0,1,0
2022-11-07,4.214000225067139,0,1,0,1.4170002937316895,1.135000228881836,2.7610002756118774,1,0,0.07922219841628551,0,1,0,-0.07633400615188657,-0.04575935054438718,-0.18905937037767262,0,0,4.214000225067139,0,0,1,1.4170002937316895,0.07922219841628551,0,0,0,0,0.7361762718017917,1,0,0,1,0
2022-11-08,4.125999927520752,0,1,0,1.3399999141693115,1.1329998970031738,2.628999948501587,1,0,0.07983280180176884,0,1,0,-0.09045451348298739,-0.04282241222458838,-0.18537946822242357,0,0,4.125999927520752,0,0,1,1.3399999141693115,0.07983280180176884,0,0,0,0,0.7383211428681906,1,0,0,1,0
2022-11-09,4.151000022888184,0,1,0,1.2630000114440918,1.2300000190734863,2.718999981880188,1,0,0.07982122316939498,0,0,0,-0.10919304368651828,-0.04740928101129849,-0.19951645133681073,0,0,4.151000022888184,0,0,1,1.2630000114440918,0.07982122316939498,0,0,0,0,0.7093734238936031,1,0,0,1,0
2022-11-10,3.828999996185303,0,0,1,0.9800000190734868,1.0120000839233403,2.269000053405762,1,0,0.09109358833901103,0,1,0,-0.07588387543655095,0.005989718421396395,-0.14867778223921946,0,0,3.828999996185303,0,0,1,0.9800000190734868,0.09109358833901103,0,0,0,0,0.7673933628325332,1,0,1,0,0
2022-11-11,3.812999963760376,0,0,1,1.0220000743865958,0.878000020980835,2.253000020980835,1,0,0.09111037572955241,0,1,0,-0.07076896101896235,-0.007990618951817074,-0.1407162619272525,0,0,3.812999963760376,0,0,1,1.0220000743865958,0.09111037572955241,0,0,0,0,0.7823459711417546,1,0,1,1,0
2022-11-14,3.865000009536743,0,0,1,1.0410001277923584,0.9879999160766602,2.2829999923706055,1,0,0.09041397190558016,0,1,0,-0.08047478731088098,-0.012422208168648585,-0.15440750656548874,0,0,3.865000009536743,0,0,1,1.0410001277923584,0.09041397190558016,0,0,0,0,0.7737332730168576,1,0,1,1,0
2022-11-15,3.799000024795532,0,0,1,0.9060001373291011,0.8310000896453853,2.1759999990463257,1,0,0.09089672850449917,0,1,0,-0.06600258775332757,-0.024074296908107362,-0.14748733183928242,0,0,3.799000024795532,0,0,1,0.9060001373291011,0.09089672850449917,0,0,0,0,0.7830678095439678,1,0,1,1,0
2022-11-16,3.691999912261963,0,0,1,0.8119997978210449,0.8059999942779541,2.0579999685287476,1,0,0.09219765618753939,0,1,0,-0.07581388050866178,0.009161504082250138,-0.15732608839991902,0,0,3.691999912261963,0,0,1,0.8119997978210449,0.09219765618753939,0,0,0,0,0.7628388256017227,1,0,1,0,0
2022-11-17,3.775000095367432,0,0,1,0.7860000133514409,0.9200000762939458,2.1710001230239873,1,0,0.09251970012933172,0,1,0,-0.06609187342095002,0.012273401335624046,-0.15785880741162395,0,0,3.775000095367432,0,0,1,0.7860000133514409,0.09251970012933172,0,0,0,0,0.7660493697484163,1,0,1,0,0
2022-11-18,3.818000078201294,0,0,1,0.7810001373291016,1.0310001373291016,2.2290000915527344,1,0,0.0918259003377422,0,1,0,-0.041901553328830166,0.01642582402864301,-0.1568986662195112,0,0,3.818000078201294,0,0,1,0.7810001373291016,0.0918259003377422,0,0,0,0,0.7779924675321388,1,0,0,0,0
2022-11-21,3.825000047683716,0,0,1,0.7710001468658447,0.966000080108643,2.2890000343322754,1,0,0.09182781387247742,0,1,0,-0.04307023039346469,-0.005870243401742581,-0.15845937424420364,0,0,3.825000047683716,0,0,1,0.7710001468658447,0.09182781387247742,0,0,0,0,0.7737428598340867,1,0,0,1,0
2022-11-22,3.757999897003174,0,0,1,0.6519999504089355,0.997999906539917,2.132999897003174,1,0,0.09203682121088336,0,1,0,-0.03328744913644932,0.01525801372093949,-0.14472701920080855,0,0,3.757999897003174,0,0,1,0.6519999504089355,0.09203682121088336,0,0,0,0,0.7909423941506513,1,0,0,0,0
2022-11-23,3.7060000896453857,0,0,1,0.6800000667572017,0.9570000171661377,2.0390000343322754,1,0,0.09238441431877573,0,1,0,-0.040737994183830284,0.01270860500943849,-0.14047713251182248,0,0,3.7060000896453857,0,0,1,0.6800000667572017,0.09238441431877573,0,0,0,0,0.7979628319586585,1,0,0,0,0
2022-11-25,3.690999984741211,0,0,1,0.6559998989105225,0.934999942779541,2.0460000038146973,1,0,0.09242356369982481,0,1,0,-0.007352424081020437,-0.007352424081020437,-0.14295759952309794,0,0,3.690999984741211,0,0,1,0.6559998989105225,0.09242356369982481,0,0,0,0,0.7974713426003003,1,0,0,1,0
2022-11-28,3.703000068664551,0,0,1,0.5930001735687256,0.9600000381469727,2.221000075340271,1,0,0.09101096430323187,0,1,0,-0.016690264359853213,-0.04659732612932532,-0.13739459526957265,0,0,3.703000068664551,0,0,1,0.5930001735687256,0.09101096430323187,0,0,0,0,0.7731138451553543,1,0,0,1,0
2022-11-29,3.747999906539917,0,0,1,0.6380000114440918,0.9039998054504399,2.2179999351501465,1,0,0.09053526103885794,0,1,0,-0.007483439724505714,-0.04286436442835628,-0.149311223000138,0,0,3.747999906539917,0,0,1,0.6380000114440918,0.09053526103885794,0,0,0,0,0.7749730578494554,1,0,0,1,0
2022-11-30,3.703000068664551,0,0,1,0.570000171661377,0.7720000743865967,2.2600001096725464,1,0,0.0889634284582889,1,1,1,0.031631156009093386,-0.004663208767759275,-0.10510142492626151,0,1,3.703000068664551,0,0,1,0.570000171661377,0.0889634284582889,0,0,0,0,0.8231988461154158,1,0,0,1,0
2022-12-01,3.5290000438690186,0,0,1,0.26399993896484375,0.6159999370574951,2.0950000286102295,1,0,0.0913774621014184,1,1,1,0.02764742213772231,-0.02398238916677564,-0.0957158604155105,0,1,3.5290000438690186,0,0,1,0.26399993896484375,0.0913774621014184,0,0,0,0,0.8082668928219969,1,0,0,1,0
2022-12-02,3.50600004196167,0,0,1,0.312999963760376,0.5490000247955322,2.058000087738037,1,0,0.09139585439943777,1,1,1,0.037400606243561674,-0.00884202466813977,-0.11038476368191985,0,1,3.50600004196167,0,0,1,0.312999963760376,0.09139585439943777,0,0,0,0,0.805236226345299,1,0,0,1,0
2022-12-05,3.5989999771118164,0,0,1,0.2590000629425049,0.560999870300293,2.2559999227523804,1,0,0.0920687028212675,0,1,0,0.022596955552237175,-0.029626780528601238,-0.11871998477284484,0,1,3.5989999771118164,0,0,1,0.2590000629425049,0.0920687028212675,0,0,0,0,0.7835348042553756,1,0,0,1,0
2022-12-06,3.513000011444092,0,0,1,0.247999906539917,0.5410001277923584,2.0789999961853027,1,0,0.09267632468152587,0,1,0,-0.009930142840648082,-0.05270121753203849,-0.14158987938442813,0,0,3.513000011444092,0,0,1,0.247999906539917,0.09267632468152587,0,0,1,0,0.7533941653886558,1,0,0,1,0
2022-12-07,3.407999992370605,0,0,1,0.11599993705749467,0.37899994850158647,1.9279999732971187,0,0,0.09338701405456573,0,1,0,-0.01803287160360656,-0.0439180913014513,-0.16041683461392509,0,0,3.407999992370605,0,0,1,0.11599993705749467,0.09338701405456573,0,0,0,0,0.7426093372341648,1,0,0,0,0
2022-12-08,3.490999937057495,0,0,1,0.1699998378753662,0.44700002670288086,1.98199999332428,0,0,0.09399199120570224,0,1,0,-0.025479625463908806,-0.012953398204979094,-0.1560742896872982,0,0,3.490999937057495,0,0,1,0.1699998378753662,0.09399199120570224,0,0,0,0,0.7627807316565849,1,0,0,0,0
2022-12-09,3.566999912261963,0,0,1,0.2049999237060547,0.41100001335144043,2.0799999237060547,0,0,0.09430492985324121,0,1,0,-0.043044510277785886,0.008927683671904996,-0.15668490697521165,0,0,3.566999912261963,0,0,1,0.2049999237060547,0.09430492985324121,0,0,0,0,0.7575807516174298,1,0,0,0,1
2022-12-12,3.611000061035156,0,0,1,0.1890001296997066,0.2450001239776607,2.122000098228454,0,0,0.09444560443001682,0,1,0,0.014881724784240324,0.06386669921875021,-0.15250452376395818,0,1,3.611000061035156,0,0,1,0.1890001296997066,0.09444560443001682,0,0,0,0,0.785499401085986,1,0,0,0,1
2022-12-13,3.500999927520752,0,0,1,0.08899998664855957,0.017999887466430664,2.0769999027252197,0,0,0.09540770541583934,0,1,0,0.018677128746050098,0.07515983221576206,-0.13845726276748271,0,1,3.500999927520752,0,0,1,0.08899998664855957,0.09540770541583934,0,0,0,0,0.7895487615915129,1,0,0,0,1
2022-12-14,3.503000020980835,0,0,1,0.04399991035461426,0.10800004005432129,2.065000057220459,0,0,0.09481678323099882,0,1,0,0.023787549716618006,0.05326999219194262,-0.13803520691703697,0,1,3.503000020980835,0,0,1,0.04399991035461426,0.09481678323099882,0,0,0,0,0.7797021102309907,1,0,0,0,1
2022-12-15,3.450000047683716,0,0,1,0.002000093460083008,0.14300012588500977,1.9869999885559082,0,0,0.0947367603037646,0,1,0,0.01055609334472063,0.06267560716997056,-0.17205694893869705,0,0,3.450000047683716,0,0,1,0.002000093460083008,0.0947367603037646,0,0,0,0,0.7357833236801024,0,0,0,0,0
2022-12-16,3.4820001125335693,0,0,1,-0.007999897003173828,0.24300003051757812,2.0600000619888306,0,0,0.09118401288840124,0,0,0,-0.013588981971890512,0.047586520415398015,-0.1783256962515427,0,0,3.4820001125335693,0,0,1,-0.007999897003173828,0.09118401288840124,0,0,0,0,0.7131253520273608,1,0,0,0,0
2022-12-19,3.5810000896453857,0,0,1,0.009999990463256836,0.2740001678466797,2.17900013923645,0,0,0.09213695815551476,0,0,0,-0.010596493954605046,0.01319748738313331,-0.17363604268890742,0,0,3.5810000896453857,0,0,1,0.009999990463256836,0.09213695815551476,0,0,0,0,0.7089192611055848,1,0,0,0,0
2022-12-20,3.684000015258789,0,0,1,0.17400002479553223,0.5280001163482666,2.2649999856948853,1,0,0.09003849561821431,0,0,0,0.00834678654499843,0.016426703853892555,-0.16361158873778114,0,0,3.684000015258789,0,0,1,0.17400002479553223,0.09003849561821431,0,0,0,0,0.7204258789367328,1,0,0,0,0
2022-12-21,3.684000015258789,0,0,1,-0.023999929428100586,0.6159999370574951,2.197000026702881,1,0,0.08927519034978801,0,0,0,0.03209344697356742,0.021610362060239252,-0.16591799545920372,0,0,3.684000015258789,0,0,1,-0.023999929428100586,0.08927519034978801,0,0,0,0,0.7446520568084674,1,0,0,0,0
2022-12-22,3.6689999103546143,0,0,1,-0.0280001163482666,0.5439999103546143,2.2119998931884766,1,0,0.08281719239691934,0,0,0,0.034705771409206054,-0.023995041206320566,-0.18595651129318091,0,0,3.6689999103546143,0,0,1,-0.0280001163482666,0.08281719239691934,0,0,0,0,0.7214352658204446,1,0,0,1,0
2022-12-23,3.750999927520752,0,0,1,-0.127000093460083,0.556999921798706,2.257999897003174,1,0,0.08332536651220018,0,0,0,0.051055436930533604,-0.014616929744229235,-0.1863365943563492,0,0,3.750999927520752,0,0,1,-0.127000093460083,0.08332536651220018,0,0,0,0,0.7382158844973258,1,0,0,1,0
2022-12-27,3.859999895095825,0,0,1,-0.10400009155273482,0.6539998054504395,2.378999948501587,1,0,0.08419347043900775,0,0,0,0.04958993002238299,0.0019703139682800686,-0.20085490908030612,0,0,3.859999895095825,0,0,1,-0.10400009155273482,0.08419347043900775,0,0,0,0,0.7417854597652291,1,0,0,0,0
